Year,Month,Day,Hour,TempC,Type
2014,5,1,4,11.89,heavy intensity rain
2014,5,1,5,12.56,heavy intensity rain
2014,5,1,6,12.91,heavy intensity rain
2014,5,1,7,13.69,heavy intensity rain
2014,5,1,8,14.15,heavy intensity rain
2014,5,1,9,14.32,heavy intensity rain
2014,5,10,0,15.42,mist
2014,5,10,1,15.55,mist
2014,5,10,10,14.4,mist
2014,5,10,11,14.77,mist
2014,5,10,12,15.46,mist
2014,5,10,13,16.61,fog
2014,5,10,14,18.24,haze
2014,5,10,15,18.57,mist
2014,5,10,16,20.74,broken clouds
2014,5,10,17,24.93,overcast clouds
2014,5,10,18,26.47,light rain
2014,5,10,19,24.52,heavy intensity rain
2014,5,10,2,15.69,mist
2014,5,10,20,23.77,moderate rain
2014,5,10,21,22.61,moderate rain
2014,5,10,22,21.09,thunderstorm with heavy rain
2014,5,10,23,20.99,light rain
2014,5,10,3,15.86,fog
2014,5,10,4,15.65,mist
2014,5,10,5,15.48,mist
2014,5,10,6,15.3,mist
2014,5,10,7,14.77,mist
2014,5,10,8,14.71,fog
2014,5,10,9,14.65,light rain
2014,5,11,0,20.74,light rain
2014,5,11,1,20.48,light rain
2014,5,11,10,15.13,light rain
2014,5,11,11,14.69,light rain
2014,5,11,12,16.68,sky is clear
2014,5,11,13,18.54,light rain
2014,5,11,14,20.56,light rain
2014,5,11,15,22.34,sky is clear
2014,5,11,16,23.39,light rain
2014,5,11,17,24.55,light rain
2014,5,11,18,25.5,sky is clear
2014,5,11,19,25.94,sky is clear
2014,5,11,2,19.93,light rain
2014,5,11,20,26.69,sky is clear
2014,5,11,21,26.77,sky is clear
2014,5,11,22,26.78,light rain
2014,5,11,23,25.96,sky is clear
2014,5,11,3,19.74,moderate rain
2014,5,11,4,19.13,moderate rain
2014,5,11,5,17.92,moderate rain
2014,5,11,6,17.37,light rain
2014,5,11,7,17.09,light rain
2014,5,11,8,16.78,moderate rain
2014,5,11,9,15.99,moderate rain
2014,5,12,0,20.7,sky is clear
2014,5,12,1,21.89,sky is clear
2014,5,12,10,13.75,sky is clear
2014,5,12,11,14.59,sky is clear
2014,5,12,12,16.6,sky is clear
2014,5,12,13,20.74,sky is clear
2014,5,12,14,23.12,sky is clear
2014,5,12,15,25.65,sky is clear
2014,5,12,16,27.35,sky is clear
2014,5,12,17,29.9,sky is clear
2014,5,12,18,28.36,sky is clear
2014,5,12,19,27.67,sky is clear
2014,5,12,2,19.84,scattered clouds
2014,5,12,20,26.19,overcast clouds
2014,5,12,21,26.19,overcast clouds
2014,5,12,22,26.19,overcast clouds
2014,5,12,23,25.45,light rain
2014,5,12,3,19.04,light rain
2014,5,12,4,16.13,scattered clouds
2014,5,12,5,16.91,sky is clear
2014,5,12,6,15.97,sky is clear
2014,5,12,7,15.16,sky is clear
2014,5,12,8,14.97,sky is clear
2014,5,12,9,14.24,sky is clear
2014,5,13,0,24.73,moderate rain
2014,5,13,1,23.68,moderate rain
2014,5,13,10,16.85,sky is clear
2014,5,13,11,16.41,mist
2014,5,13,12,16.22,mist
2014,5,13,13,16.29,mist
2014,5,13,14,16.99,sky is clear
2014,5,13,15,17.86,sky is clear
2014,5,13,16,18.63,sky is clear
2014,5,13,17,19.22,scattered clouds
2014,5,13,18,19.62,scattered clouds
2014,5,13,19,23.67,scattered clouds
2014,5,13,2,22.79,broken clouds
2014,5,13,20,19.85,broken clouds
2014,5,13,21,19.35,broken clouds
2014,5,13,22,19.22,broken clouds
2014,5,13,23,17.49,scattered clouds
2014,5,13,3,21.98,broken clouds
2014,5,13,4,21.19,broken clouds
2014,5,13,5,19.87,light rain
2014,5,13,6,19.05,sky is clear
2014,5,13,7,17.22,light rain
2014,5,13,8,17.67,sky is clear
2014,5,13,9,17.36,mist
2014,5,14,0,15.63,scattered clouds
2014,5,14,1,13.71,scattered clouds
2014,5,14,10,10.64,broken clouds
2014,5,14,11,10.77,overcast clouds
2014,5,14,12,11.14,overcast clouds
2014,5,14,13,11.97,overcast clouds
2014,5,14,14,13.16,light rain
2014,5,14,15,14.31,light rain
2014,5,14,16,16.62,light rain
2014,5,14,17,18.54,overcast clouds
2014,5,14,18,19.61,overcast clouds
2014,5,14,19,19.6,overcast clouds
2014,5,14,2,12.63,few clouds
2014,5,14,20,18.44,overcast clouds
2014,5,14,21,18.03,overcast clouds
2014,5,14,22,16.93,overcast clouds
2014,5,14,23,15.63,light rain
2014,5,14,3,11.84,few clouds
2014,5,14,4,11.43,few clouds
2014,5,14,5,11.11,few clouds
2014,5,14,6,10.76,few clouds
2014,5,14,7,10.77,few clouds
2014,5,14,8,10.56,scattered clouds
2014,5,14,9,10.58,scattered clouds
2014,5,15,0,17.58,light rain
2014,5,15,1,15.18,haze
2014,5,15,10,15.55,mist
2014,5,15,11,15.68,light intensity drizzle
2014,5,15,12,16.21,light intensity drizzle
2014,5,15,13,17.5,light rain
2014,5,15,14,17.72,light intensity drizzle
2014,5,15,15,18.29,light intensity drizzle
2014,5,15,16,18.87,mist
2014,5,15,17,19.61,mist
2014,5,15,18,19.81,mist
2014,5,15,19,20.43,haze
2014,5,15,2,14.76,light rain
2014,5,15,20,20.69,mist
2014,5,15,21,20.87,overcast clouds
2014,5,15,22,20.51,light rain
2014,5,15,23,19.57,light rain
2014,5,15,3,15.03,mist
2014,5,15,4,14.89,light rain
2014,5,15,5,14.98,mist
2014,5,15,6,14.95,heavy intensity drizzle
2014,5,15,7,14.99,light intensity drizzle
2014,5,15,8,14.98,mist
2014,5,15,9,15.09,light intensity drizzle
2014,5,16,0,18.98,mist
2014,5,16,1,18.86,haze
2014,5,16,10,17.79,light rain
2014,5,16,11,18.07,mist
2014,5,16,12,18.59,haze
2014,5,16,13,18.95,haze
2014,5,16,14,18.95,mist
2014,5,16,15,19.28,mist
2014,5,16,16,19.65,haze
2014,5,16,17,19.86,haze
2014,5,16,18,19.45,mist
2014,5,16,19,19.33,mist
2014,5,16,2,18.56,mist
2014,5,16,20,19.05,mist
2014,5,16,21,19.37,mist
2014,5,16,22,19.17,mist
2014,5,16,23,19.04,mist
2014,5,16,3,18.37,mist
2014,5,16,4,18.19,mist
2014,5,16,5,18.17,mist
2014,5,16,6,18.11,mist
2014,5,16,7,18.02,mist
2014,5,16,8,18,mist
2014,5,16,9,17.71,mist
2014,5,17,0,18.28,mist
2014,5,17,1,17.94,mist
2014,5,17,10,11.2,light rain
2014,5,17,11,11.51,sky is clear
2014,5,17,12,12.16,light rain
2014,5,17,13,14.16,sky is clear
2014,5,17,14,15.46,light rain
2014,5,17,15,17.02,light rain
2014,5,17,16,18.14,light rain
2014,5,17,17,19.4,light rain
2014,5,17,18,19.75,light rain
2014,5,17,19,20.12,light rain
2014,5,17,2,17.67,mist
2014,5,17,20,20.16,light rain
2014,5,17,21,20.16,light rain
2014,5,17,22,19.78,few clouds
2014,5,17,23,19,light rain
2014,5,17,3,16.94,mist
2014,5,17,4,15.7,mist
2014,5,17,5,14.71,light rain
2014,5,17,6,14.05,light rain
2014,5,17,7,13.2,light rain
2014,5,17,8,12.54,light rain
2014,5,17,9,11.73,light rain
2014,5,18,0,18.13,light rain
2014,5,18,1,16.68,light rain
2014,5,18,10,8.89,light rain
2014,5,18,11,9.47,sky is clear
2014,5,18,12,11.48,light rain
2014,5,18,13,13.54,sky is clear
2014,5,18,14,15.18,few clouds
2014,5,18,15,16.62,light rain
2014,5,18,16,17.36,light rain
2014,5,18,17,17.79,broken clouds
2014,5,18,18,18.08,light rain
2014,5,18,19,17.81,broken clouds
2014,5,18,2,15.7,sky is clear
2014,5,18,20,17.71,light rain
2014,5,18,21,17.91,light rain
2014,5,18,22,17.89,broken clouds
2014,5,18,23,17.36,sky is clear
2014,5,18,3,15.35,sky is clear
2014,5,18,4,14.09,light rain
2014,5,18,5,13.22,light rain
2014,5,18,6,11.72,sky is clear
2014,5,18,7,11.08,sky is clear
2014,5,18,8,10.28,sky is clear
2014,5,18,9,9.62,sky is clear
2014,5,19,0,16.65,sky is clear
2014,5,19,1,15.15,very heavy rain
2014,5,19,10,7.94,sky is clear
2014,5,19,11,8.96,sky is clear
2014,5,19,12,10.72,sky is clear
2014,5,19,13,13.6,sky is clear
2014,5,19,14,15.98,sky is clear
2014,5,19,15,17.93,light rain
2014,5,19,16,19.16,light rain
2014,5,19,17,20.39,scattered clouds
2014,5,19,18,20.83,scattered clouds
2014,5,19,19,21.09,light rain
2014,5,19,2,13.98,sky is clear
2014,5,19,20,21.22,scattered clouds
2014,5,19,21,21.37,scattered clouds
2014,5,19,22,19.97,light rain
2014,5,19,23,19.63,light rain
2014,5,19,3,12.94,sky is clear
2014,5,19,4,12.15,sky is clear
2014,5,19,5,11.16,light rain
2014,5,19,6,10.42,light rain
2014,5,19,7,9.86,light rain
2014,5,19,8,8.92,sky is clear
2014,5,19,9,8.24,sky is clear
2014,5,2,0,15.97,heavy intensity rain
2014,5,2,1,14.81,heavy intensity rain
2014,5,2,10,11.86,light rain
2014,5,2,11,11.86,light rain
2014,5,2,12,13.36,light rain
2014,5,2,13,12.87,few clouds
2014,5,2,14,13.87,few clouds
2014,5,2,15,14.09,scattered clouds
2014,5,2,16,15.34,sky is clear
2014,5,2,17,15.82,few clouds
2014,5,2,18,15.85,few clouds
2014,5,2,19,16.48,scattered clouds
2014,5,2,2,14.4,heavy intensity rain
2014,5,2,20,16.66,scattered clouds
2014,5,2,21,15.71,sky is clear
2014,5,2,22,16.26,scattered clouds
2014,5,2,23,15.69,few clouds
2014,5,2,3,14.23,light rain
2014,5,2,4,13.73,light rain
2014,5,2,5,13.48,light rain
2014,5,2,6,12.92,light rain
2014,5,2,7,12.77,light rain
2014,5,2,8,12.31,light rain
2014,5,2,9,12.55,light rain
2014,5,20,0,18.7,few clouds
2014,5,20,1,17.66,few clouds
2014,5,20,10,11.24,light rain
2014,5,20,11,12.16,light rain
2014,5,20,12,14.71,sky is clear
2014,5,20,13,16.99,light rain
2014,5,20,14,19.71,sky is clear
2014,5,20,15,21.47,sky is clear
2014,5,20,16,22.98,sky is clear
2014,5,20,17,23.83,sky is clear
2014,5,20,18,24.43,light rain
2014,5,20,19,24.83,sky is clear
2014,5,20,2,16.18,light rain
2014,5,20,20,25.15,few clouds
2014,5,20,21,25.38,few clouds
2014,5,20,22,24.72,light rain
2014,5,20,23,23.8,light rain
2014,5,20,3,14.41,light rain
2014,5,20,4,13.6,sky is clear
2014,5,20,5,12.82,sky is clear
2014,5,20,6,12.23,sky is clear
2014,5,20,7,12,sky is clear
2014,5,20,8,11.88,sky is clear
2014,5,20,9,11.66,light rain
2014,5,21,0,22.52,overcast clouds
2014,5,21,1,21.65,light rain
2014,5,21,10,17.08,overcast clouds
2014,5,21,11,17.44,broken clouds
2014,5,21,12,18.36,broken clouds
2014,5,21,13,19.3,broken clouds
2014,5,21,14,20.11,scattered clouds
2014,5,21,15,21.93,broken clouds
2014,5,21,16,22.07,scattered clouds
2014,5,21,17,21.88,broken clouds
2014,5,21,18,22.16,broken clouds
2014,5,21,19,22.36,broken clouds
2014,5,21,2,20.58,scattered clouds
2014,5,21,20,22.92,overcast clouds
2014,5,21,21,23.11,overcast clouds
2014,5,21,22,22.82,overcast clouds
2014,5,21,23,22.2,overcast clouds
2014,5,21,3,20.03,scattered clouds
2014,5,21,4,19.77,scattered clouds
2014,5,21,5,19.43,scattered clouds
2014,5,21,6,18.82,scattered clouds
2014,5,21,7,18.18,light rain
2014,5,21,8,17.75,broken clouds
2014,5,21,9,17.3,broken clouds
2014,5,22,0,21.79,overcast clouds
2014,5,22,1,21.15,overcast clouds
2014,5,22,10,16.78,mist
2014,5,22,11,16.52,mist
2014,5,22,12,16.84,light intensity drizzle
2014,5,22,13,16.75,light intensity drizzle
2014,5,22,14,17.15,light intensity drizzle
2014,5,22,15,17.23,mist
2014,5,22,16,17.36,thunderstorm
2014,5,22,17,17.61,mist
2014,5,22,18,17.38,haze
2014,5,22,19,17.28,haze
2014,5,22,2,19.78,light rain
2014,5,22,20,17.98,haze
2014,5,22,21,17.75,haze
2014,5,22,22,17.69,mist
2014,5,22,23,17.38,mist
2014,5,22,3,18.19,light rain
2014,5,22,4,18.16,light rain
2014,5,22,5,18,scattered clouds
2014,5,22,6,18.29,scattered clouds
2014,5,22,7,17.95,moderate rain
2014,5,22,8,17.49,mist
2014,5,22,9,16.85,mist
2014,5,23,0,17,light rain
2014,5,23,1,16.01,haze
2014,5,23,10,14.96,mist
2014,5,23,11,14.96,light rain
2014,5,23,12,15.15,light intensity drizzle
2014,5,23,13,15.34,light rain
2014,5,23,14,15.81,haze
2014,5,23,15,16.29,mist
2014,5,23,16,17.72,mist
2014,5,23,17,18.76,mist
2014,5,23,18,19.75,scattered clouds
2014,5,23,19,19.8,light rain
2014,5,23,2,15.71,light rain
2014,5,23,20,19.42,mist
2014,5,23,21,19.05,mist
2014,5,23,22,19.16,light rain
2014,5,23,23,19.15,light rain
2014,5,23,3,15.66,light rain
2014,5,23,4,15.85,haze
2014,5,23,5,15.75,mist
2014,5,23,6,15.16,mist
2014,5,23,7,15.21,mist
2014,5,23,8,15.19,mist
2014,5,23,9,15.18,mist
2014,5,24,0,17.51,thunderstorm
2014,5,24,1,16.36,light rain
2014,5,24,10,14.23,sky is clear
2014,5,24,11,14.21,broken clouds
2014,5,24,12,14.53,broken clouds
2014,5,24,13,15.45,broken clouds
2014,5,24,14,15.97,scattered clouds
2014,5,24,15,17.29,scattered clouds
2014,5,24,16,18.33,moderate rain
2014,5,24,17,19.04,light rain
2014,5,24,18,19.67,light rain
2014,5,24,19,19.95,light rain
2014,5,24,2,14.72,mist
2014,5,24,20,18.98,mist
2014,5,24,21,17.59,mist
2014,5,24,22,16.38,mist
2014,5,24,23,16.1,mist
2014,5,24,3,14.18,mist
2014,5,24,4,14.23,mist
2014,5,24,5,14.73,mist
2014,5,24,6,14.61,light rain
2014,5,24,7,14.43,light rain
2014,5,24,8,14.03,light rain
2014,5,24,9,14.21,light rain
2014,5,25,0,15.7,moderate rain
2014,5,25,1,14.93,light rain
2014,5,25,10,11.59,fog
2014,5,25,11,12.38,few clouds
2014,5,25,12,14.43,light rain
2014,5,25,13,17.27,light rain
2014,5,25,14,19.84,light rain
2014,5,25,15,21.77,scattered clouds
2014,5,25,16,23.74,scattered clouds
2014,5,25,17,25.18,light rain
2014,5,25,18,25.7,light rain
2014,5,25,19,26.1,broken clouds
2014,5,25,2,14.48,fog
2014,5,25,20,26.39,light rain
2014,5,25,21,26.52,broken clouds
2014,5,25,22,25.91,light rain
2014,5,25,23,25.01,broken clouds
2014,5,25,3,14.19,fog
2014,5,25,4,13.93,fog
2014,5,25,5,13.62,fog
2014,5,25,6,13.33,fog
2014,5,25,7,13.02,mist
2014,5,25,8,12.66,mist
2014,5,25,9,12.04,fog
2014,5,26,0,23.03,broken clouds
2014,5,26,1,20.16,broken clouds
2014,5,26,10,16.23,overcast clouds
2014,5,26,11,17.24,broken clouds
2014,5,26,12,19.21,broken clouds
2014,5,26,13,21.77,light rain
2014,5,26,14,24.06,scattered clouds
2014,5,26,15,26.63,broken clouds
2014,5,26,16,27.84,broken clouds
2014,5,26,17,28.67,broken clouds
2014,5,26,18,29.43,broken clouds
2014,5,26,19,29.93,broken clouds
2014,5,26,2,18.64,light rain
2014,5,26,20,30.09,broken clouds
2014,5,26,21,29.57,broken clouds
2014,5,26,22,28.98,broken clouds
2014,5,26,23,28.35,heavy intensity rain
2014,5,26,3,17.25,scattered clouds
2014,5,26,4,16.47,broken clouds
2014,5,26,5,15.62,broken clouds
2014,5,26,6,15.01,broken clouds
2014,5,26,7,15.23,broken clouds
2014,5,26,8,15.28,broken clouds
2014,5,26,9,15.86,broken clouds
2014,5,27,0,26.79,light rain
2014,5,27,1,24.78,broken clouds
2014,5,27,10,18.37,broken clouds
2014,5,27,11,19.46,broken clouds
2014,5,27,12,21.76,broken clouds
2014,5,27,13,23.72,broken clouds
2014,5,27,14,25.91,broken clouds
2014,5,27,15,27.83,broken clouds
2014,5,27,16,28.66,sky is clear
2014,5,27,17,29.63,broken clouds
2014,5,27,18,28.96,broken clouds
2014,5,27,19,28.86,light rain
2014,5,27,2,23.79,broken clouds
2014,5,27,20,29.31,light rain
2014,5,27,21,29.03,broken clouds
2014,5,27,22,27.63,broken clouds
2014,5,27,23,26.87,light rain
2014,5,27,3,23.26,light rain
2014,5,27,4,22.87,light rain
2014,5,27,5,22.33,overcast clouds
2014,5,27,6,22.06,overcast clouds
2014,5,27,7,21.17,overcast clouds
2014,5,27,8,20.19,overcast clouds
2014,5,27,9,19.16,broken clouds
2014,5,28,0,25.78,overcast clouds
2014,5,28,1,24.79,broken clouds
2014,5,28,10,14.73,overcast clouds
2014,5,28,11,14.57,overcast clouds
2014,5,28,12,14.18,overcast clouds
2014,5,28,13,14.01,overcast clouds
2014,5,28,14,13.85,overcast clouds
2014,5,28,15,13.68,overcast clouds
2014,5,28,16,13.51,light rain
2014,5,28,17,13.71,light rain
2014,5,28,18,14.15,light rain
2014,5,28,19,14.46,overcast clouds
2014,5,28,2,23.64,broken clouds
2014,5,28,20,14.88,overcast clouds
2014,5,28,21,14.32,overcast clouds
2014,5,28,22,14.21,overcast clouds
2014,5,28,23,13.66,overcast clouds
2014,5,28,3,22.71,broken clouds
2014,5,28,4,21.44,broken clouds
2014,5,28,5,20.18,broken clouds
2014,5,28,6,18.27,overcast clouds
2014,5,28,7,17.34,light rain
2014,5,28,8,16.28,overcast clouds
2014,5,28,9,15.34,overcast clouds
2014,5,29,0,13.32,overcast clouds
2014,5,29,1,13.1,overcast clouds
2014,5,29,10,10.62,broken clouds
2014,5,29,11,10.61,broken clouds
2014,5,29,12,11.18,scattered clouds
2014,5,29,13,12.25,broken clouds
2014,5,29,14,13.58,broken clouds
2014,5,29,15,15.07,scattered clouds
2014,5,29,16,16.27,scattered clouds
2014,5,29,17,17.14,scattered clouds
2014,5,29,18,17.87,light rain
2014,5,29,19,17.82,scattered clouds
2014,5,29,2,12.66,overcast clouds
2014,5,29,20,17.76,scattered clouds
2014,5,29,21,16.99,broken clouds
2014,5,29,22,15.63,broken clouds
2014,5,29,23,14.64,broken clouds
2014,5,29,3,12.55,overcast clouds
2014,5,29,4,12.21,overcast clouds
2014,5,29,5,11.68,overcast clouds
2014,5,29,6,11.48,overcast clouds
2014,5,29,7,11.43,overcast clouds
2014,5,29,8,11.37,overcast clouds
2014,5,29,9,10.73,overcast clouds
2014,5,3,0,14.83,few clouds
2014,5,3,1,14.35,sky is clear
2014,5,3,10,9.65,scattered clouds
2014,5,3,11,10.85,scattered clouds
2014,5,3,12,12.08,few clouds
2014,5,3,13,13.27,few clouds
2014,5,3,14,14.5,few clouds
2014,5,3,15,14.78,few clouds
2014,5,3,16,16.32,sky is clear
2014,5,3,17,16.92,sky is clear
2014,5,3,18,16.38,scattered clouds
2014,5,3,19,17.36,scattered clouds
2014,5,3,2,13.59,sky is clear
2014,5,3,20,17.2,broken clouds
2014,5,3,21,16.69,scattered clouds
2014,5,3,22,16.65,broken clouds
2014,5,3,23,16.26,broken clouds
2014,5,3,3,12.68,sky is clear
2014,5,3,4,11.97,sky is clear
2014,5,3,5,11.1,sky is clear
2014,5,3,6,10.64,few clouds
2014,5,3,7,9.64,few clouds
2014,5,3,8,9.05,scattered clouds
2014,5,3,9,11.14,few clouds
2014,5,30,0,13.94,broken clouds
2014,5,30,1,13.47,broken clouds
2014,5,30,10,11.66,broken clouds
2014,5,30,11,12.46,broken clouds
2014,5,30,12,14.16,broken clouds
2014,5,30,13,16.63,scattered clouds
2014,5,30,14,18.43,scattered clouds
2014,5,30,15,20.24,scattered clouds
2014,5,30,16,21.38,broken clouds
2014,5,30,17,21.97,broken clouds
2014,5,30,18,22.65,broken clouds
2014,5,30,19,23.3,broken clouds
2014,5,30,2,13.22,broken clouds
2014,5,30,20,23.75,broken clouds
2014,5,30,21,23.85,broken clouds
2014,5,30,22,23.31,scattered clouds
2014,5,30,23,21.93,light rain
2014,5,30,3,13.21,broken clouds
2014,5,30,4,12.96,overcast clouds
2014,5,30,5,12.91,overcast clouds
2014,5,30,6,12.74,heavy intensity rain
2014,5,30,7,12.39,light rain
2014,5,30,8,12.39,overcast clouds
2014,5,30,9,12.18,broken clouds
2014,5,31,0,17.95,moderate rain
2014,5,31,1,17.16,light rain
2014,5,31,10,13.47,light rain
2014,5,31,11,15.24,few clouds
2014,5,31,12,16.9,few clouds
2014,5,31,13,18,few clouds
2014,5,31,14,19.68,few clouds
2014,5,31,15,20.2,few clouds
2014,5,31,16,20.87,few clouds
2014,5,31,17,21.42,scattered clouds
2014,5,31,18,21.63,scattered clouds
2014,5,31,19,20.64,light rain
2014,5,31,2,16.55,scattered clouds
2014,5,31,20,19.72,light rain
2014,5,31,21,20.23,broken clouds
2014,5,31,22,20.23,scattered clouds
2014,5,31,23,19.65,scattered clouds
2014,5,31,3,15.69,few clouds
2014,5,31,4,14.85,sky is clear
2014,5,31,5,14.25,sky is clear
2014,5,31,6,13.68,sky is clear
2014,5,31,7,13.21,light rain
2014,5,31,8,12.82,sky is clear
2014,5,31,9,12.78,light rain
2014,5,4,0,15.77,broken clouds
2014,5,4,1,15.42,scattered clouds
2014,5,4,10,11.99,broken clouds
2014,5,4,11,12,broken clouds
2014,5,4,12,12.59,broken clouds
2014,5,4,13,13.21,light rain
2014,5,4,14,13.95,light rain
2014,5,4,15,15.34,broken clouds
2014,5,4,16,16.24,broken clouds
2014,5,4,17,16.13,broken clouds
2014,5,4,18,15.95,broken clouds
2014,5,4,19,16.75,light rain
2014,5,4,2,14.96,scattered clouds
2014,5,4,20,17.04,light rain
2014,5,4,21,15.87,light rain
2014,5,4,22,15.09,light rain
2014,5,4,23,15.58,sky is clear
2014,5,4,3,14.75,few clouds
2014,5,4,4,14.22,scattered clouds
2014,5,4,5,13.93,few clouds
2014,5,4,6,13.62,few clouds
2014,5,4,7,13.34,sky is clear
2014,5,4,8,13.03,sky is clear
2014,5,4,9,12.4,broken clouds
2014,5,5,0,15.24,sky is clear
2014,5,5,1,14.59,sky is clear
2014,5,5,10,9.59,sky is clear
2014,5,5,11,9.79,sky is clear
2014,5,5,12,11.17,sky is clear
2014,5,5,13,12.29,sky is clear
2014,5,5,14,13.46,sky is clear
2014,5,5,15,14.58,sky is clear
2014,5,5,16,16.08,light rain
2014,5,5,17,17.3,sky is clear
2014,5,5,18,18.29,sky is clear
2014,5,5,19,19.03,sky is clear
2014,5,5,2,13.84,light rain
2014,5,5,20,19.6,sky is clear
2014,5,5,21,19.85,sky is clear
2014,5,5,22,19.43,sky is clear
2014,5,5,23,18.52,broken clouds
2014,5,5,3,13.01,light rain
2014,5,5,4,12.83,sky is clear
2014,5,5,5,12.07,sky is clear
2014,5,5,6,11.35,sky is clear
2014,5,5,7,10.92,sky is clear
2014,5,5,8,10.11,sky is clear
2014,5,5,9,9.76,sky is clear
2014,5,6,0,17.64,light rain
2014,5,6,1,16.6,broken clouds
2014,5,6,10,9.5,scattered clouds
2014,5,6,11,10.21,broken clouds
2014,5,6,12,11.37,broken clouds
2014,5,6,13,12.43,broken clouds
2014,5,6,14,13.59,broken clouds
2014,5,6,15,16.5,broken clouds
2014,5,6,16,17.77,light rain
2014,5,6,17,18.54,light rain
2014,5,6,18,19.27,sky is clear
2014,5,6,19,19.87,sky is clear
2014,5,6,2,15.36,scattered clouds
2014,5,6,20,19.92,few clouds
2014,5,6,21,19.59,light rain
2014,5,6,22,19.16,light rain
2014,5,6,23,15.99,sky is clear
2014,5,6,3,14.36,scattered clouds
2014,5,6,4,13.17,scattered clouds
2014,5,6,5,12.24,scattered clouds
2014,5,6,6,11.13,scattered clouds
2014,5,6,7,10.1,scattered clouds
2014,5,6,8,9.6,few clouds
2014,5,6,9,9.57,few clouds
2014,5,7,0,17.33,sky is clear
2014,5,7,1,16.08,sky is clear
2014,5,7,10,8.13,sky is clear
2014,5,7,11,8.27,sky is clear
2014,5,7,12,10.86,sky is clear
2014,5,7,13,13.04,sky is clear
2014,5,7,14,14.64,sky is clear
2014,5,7,15,15.9,sky is clear
2014,5,7,16,17.48,sky is clear
2014,5,7,17,18.6,few clouds
2014,5,7,18,19.46,few clouds
2014,5,7,19,19.89,few clouds
2014,5,7,2,14.23,sky is clear
2014,5,7,20,19.93,broken clouds
2014,5,7,21,18.84,broken clouds
2014,5,7,22,17.4,broken clouds
2014,5,7,23,15.68,overcast clouds
2014,5,7,3,12.79,sky is clear
2014,5,7,4,12.25,sky is clear
2014,5,7,5,11.6,sky is clear
2014,5,7,6,9.15,few clouds
2014,5,7,7,10.15,sky is clear
2014,5,7,8,9.18,sky is clear
2014,5,7,9,8.82,sky is clear
2014,5,8,0,15.02,overcast clouds
2014,5,8,1,14.96,overcast clouds
2014,5,8,10,11.1,mist
2014,5,8,11,11.28,mist
2014,5,8,12,11.4,mist
2014,5,8,13,11.8,mist
2014,5,8,14,12.05,mist
2014,5,8,15,12.28,mist
2014,5,8,16,12.82,mist
2014,5,8,17,12.9,mist
2014,5,8,18,13.03,mist
2014,5,8,19,13.32,mist
2014,5,8,2,14.79,overcast clouds
2014,5,8,20,13.52,mist
2014,5,8,21,13.58,mist
2014,5,8,22,13.64,haze
2014,5,8,23,13.66,haze
2014,5,8,3,14.3,overcast clouds
2014,5,8,4,13.87,overcast clouds
2014,5,8,5,13.54,light rain
2014,5,8,6,12.79,moderate rain
2014,5,8,7,11.53,mist
2014,5,8,8,11.22,mist
2014,5,8,9,11,mist
2014,5,9,0,13.55,haze
2014,5,9,1,13.19,mist
2014,5,9,10,12.77,moderate rain
2014,5,9,11,12.83,mist
2014,5,9,12,12.96,fog
2014,5,9,13,13.21,mist
2014,5,9,14,13.9,mist
2014,5,9,15,14.46,haze
2014,5,9,16,14.57,haze
2014,5,9,17,14.92,haze
2014,5,9,18,15.51,haze
2014,5,9,19,15.58,haze
2014,5,9,2,12.82,mist
2014,5,9,20,15.61,mist
2014,5,9,21,15.69,haze
2014,5,9,22,15.62,mist
2014,5,9,23,15.86,mist
2014,5,9,3,12.63,mist
2014,5,9,4,12.67,mist
2014,5,9,5,12.73,mist
2014,5,9,6,12.77,mist
2014,5,9,7,12.55,mist
2014,5,9,8,12.75,mist
2014,5,9,9,12.81,moderate rain
2014,6,1,0,18.03,broken clouds
2014,6,1,1,16.12,broken clouds
2014,6,1,10,10.7,mist
2014,6,1,11,11.73,sky is clear
2014,6,1,12,14.45,light rain
2014,6,1,13,16.96,sky is clear
2014,6,1,14,19.36,sky is clear
2014,6,1,15,21.07,sky is clear
2014,6,1,16,22.34,sky is clear
2014,6,1,17,23.25,sky is clear
2014,6,1,18,23.98,sky is clear
2014,6,1,19,24.31,sky is clear
2014,6,1,2,15.41,broken clouds
2014,6,1,20,24.48,light rain
2014,6,1,21,24.11,sky is clear
2014,6,1,22,23.88,sky is clear
2014,6,1,23,22.71,sky is clear
2014,6,1,3,14.7,broken clouds
2014,6,1,4,13.57,broken clouds
2014,6,1,5,12.43,few clouds
2014,6,1,6,11.68,few clouds
2014,6,1,7,11.21,scattered clouds
2014,6,1,8,10.56,few clouds
2014,6,1,9,10.15,sky is clear
2014,6,10,0,19.05,mist
2014,6,10,1,18.93,mist
2014,6,10,10,18.13,mist
2014,6,10,11,18.47,mist
2014,6,10,12,18.4,mist
2014,6,10,13,19.52,haze
2014,6,10,14,20.61,mist
2014,6,10,15,21.59,mist
2014,6,10,16,22.29,mist
2014,6,10,17,22.5,mist
2014,6,10,18,22.73,haze
2014,6,10,19,24,haze
2014,6,10,2,18.78,haze
2014,6,10,20,24.32,haze
2014,6,10,21,24.64,broken clouds
2014,6,10,22,24.81,haze
2014,6,10,23,24.54,haze
2014,6,10,3,18.45,haze
2014,6,10,4,18.23,fog
